,ссылка,цена,агенство,общая площадь,жилая площадь,этаж,всего этажей,Дети,холодильник,посудомойка,стиральная машина,мебель в комнатах,мебель на кухне,телевизор,интернет,кондиционер,душ,ванна,район,улица
1139,https://mahachkala.cian.ru/rent/flat/279141150/,3000,Собственник,56.0,36.0,6,12,1,1,0,1,1,1,0,0,0,0,0, Ленинский,Ибрагима-ХаджиУрадинского
1140,https://mahachkala.cian.ru/rent/flat/286145359/,3000,Собственник,75.0,16.0,4,11,0,1,0,1,1,1,1,1,1,1,0,0,0
1141,https://mahachkala.cian.ru/rent/flat/286753702/,3000,0,40.0,0.0,5,10,1,1,0,1,1,1,1,1,1,0,1, Ленинский,0
1142,https://mahachkala.cian.ru/rent/flat/287128362/,3000,0,38.0,0.0,7,10,0,0,0,0,0,0,0,0,0,0,0, Ленинский,0
1143,https://mahachkala.cian.ru/rent/flat/275788447/,3000,0,50.0,0.0,4,4,1,1,0,1,1,1,1,1,1,0,1, Советский,Оскара
1144,https://mahachkala.cian.ru/rent/flat/283713674/,3000,Собственник,65.0,62.1,9,10,1,1,0,1,1,1,1,1,1,1,1,0,Кизилюртовская
1145,https://mahachkala.cian.ru/rent/flat/275747436/,3000,Собственник,55.0,0.0,15,16,1,1,0,1,1,1,1,1,1,0,1,0,Молодежная
1146,https://mahachkala.cian.ru/rent/flat/286960914/,3000,Собственник,72.0,60.0,5,9,1,1,0,1,1,1,1,1,1,0,1, Ленинский,ХаджиБулача
1147,https://mahachkala.cian.ru/rent/flat/274431966/,3000,Собственник,56.0,36.0,4,10,1,1,0,1,1,1,1,1,1,0,1,0,Ленина
1148,https://mahachkala.cian.ru/rent/flat/260811909/,3000,Собственник,45.0,32.0,6,10,1,1,0,1,1,1,0,0,0,0,0,0,Халилова
1149,https://mahachkala.cian.ru/rent/flat/273458165/,3000,0,42.0,0.0,3,9,1,1,0,1,1,1,1,1,1,0,1,0,Кавказская
1150,https://mahachkala.cian.ru/rent/flat/286134220/,3000,0,75.0,0.0,12,12,1,1,0,1,1,1,1,1,1,0,1, Советский,0
1151,https://mahachkala.cian.ru/rent/flat/285545142/,3000,0,82.5,0.0,1,9,1,1,0,1,1,1,1,1,1,0,1, Ленинский,ХаджиБулача
1152,https://mahachkala.cian.ru/rent/flat/276131387/,3000,0,45.0,30.0,11,13,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Лаптиева
1153,https://mahachkala.cian.ru/rent/flat/286896230/,3000,Собственник,55.0,0.0,11,17,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Даниялова
1154,https://mahachkala.cian.ru/rent/flat/282970511/,3000,Собственник,90.0,0.0,4,9,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Хурукринская
1155,https://mahachkala.cian.ru/rent/flat/279372271/,3000,Собственник,55.0,39.0,7,10,1,1,0,1,1,1,1,1,0,1,0,0,Молодежная
1156,https://mahachkala.cian.ru/rent/flat/281480288/,3000,0,55.0,0.0,4,5,1,1,0,1,1,1,1,1,1,0,1, Ленинский,просп.РасулаГамзатова
1157,https://mahachkala.cian.ru/rent/flat/284648379/,3000,0,79.0,66.0,5,9,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Заморская
1158,https://mahachkala.cian.ru/rent/flat/275981906/,3000,Собственник,54.0,52.0,9,11,1,1,0,1,1,1,1,1,1,0,1, Кировский,1-йКаммаева
1159,https://mahachkala.cian.ru/rent/flat/286923675/,3000,Собственник,51.0,35.0,7,13,1,1,0,1,1,1,1,1,1,0,1,0,Кавказская
1160,https://mahachkala.cian.ru/rent/flat/285910477/,3000,Собственник,70.0,55.0,9,10,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Мекегинская
1161,https://mahachkala.cian.ru/rent/flat/272228521/,3000,0,80.0,64.0,4,15,1,1,0,1,1,1,1,1,1,0,1,0,Молодежная
1162,https://mahachkala.cian.ru/rent/flat/286732901/,3000,Собственник,62.0,41.0,7,14,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Магарамкентская
1163,https://mahachkala.cian.ru/rent/flat/284089837/,3000,Собственник,50.0,30.0,7,9,1,1,0,1,1,1,1,1,1,1,0,0,С.Стальского
1164,https://mahachkala.cian.ru/rent/flat/240610129/,3000,Собственник,72.0,0.0,1,5,1,1,0,1,1,1,1,1,1,0,1, Советский,АбдулхакимаИсмаилова
1165,https://mahachkala.cian.ru/rent/flat/278756642/,3000,Собственник,46.0,25.0,13,14,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Даниялова
1167,https://mahachkala.cian.ru/rent/flat/284800026/,3000,0,66.0,0.0,5,18,1,1,0,1,1,1,1,1,1,0,1, Ленинский,0
1168,https://mahachkala.cian.ru/rent/flat/285430320/,3000,Собственник,70.0,0.0,2,5,1,1,0,1,1,1,1,1,1,0,1, Кировский,ГероевДагестана
1169,https://mahachkala.cian.ru/rent/flat/285002315/,3000,Собственник,85.0,0.0,3,10,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Гапцахская
1170,https://mahachkala.cian.ru/rent/flat/286911001/,3000,0,70.0,0.0,8,9,1,1,0,1,1,1,1,0,1,0,1, Ленинский,ВременаГода
1171,https://mahachkala.cian.ru/rent/flat/286276607/,3000,0,50.0,0.0,12,20,1,1,0,1,1,1,0,1,1,0,1, Ленинский,ВременаГода
1172,https://mahachkala.cian.ru/rent/flat/286240850/,3000,0,50.0,0.0,13,20,1,1,0,1,1,1,1,1,1,0,1, Ленинский,ВременаГода
1173,https://mahachkala.cian.ru/rent/flat/274346756/,3000,Собственник,55.0,0.0,5,9,1,1,0,1,1,1,1,1,0,0,1,0,0
1174,https://mahachkala.cian.ru/rent/flat/275572236/,3000,Собственник,43.0,0.0,5,10,1,1,0,1,1,1,1,1,1,0,1,0,Халилова
1175,https://mahachkala.cian.ru/rent/flat/285634637/,3000,0,40.0,40.0,4,10,1,1,0,1,1,1,1,1,1,1,1,0,просп.Акулиничева
1177,https://mahachkala.cian.ru/rent/flat/272493724/,3000,0,76.0,0.0,8,16,0,1,0,1,1,1,1,1,1,0,1,0,Молодежная
1178,https://mahachkala.cian.ru/rent/flat/285654868/,3000,Собственник,55.0,31.0,2,2,1,1,0,1,1,1,1,1,1,0,1, Ленинский,МагомедаЯрагского
1179,https://mahachkala.cian.ru/rent/flat/285655817/,3000,Собственник,60.0,0.0,3,9,1,1,0,1,1,1,1,1,1,0,1,0,Ленина
1180,https://mahachkala.cian.ru/rent/flat/265831245/,3000,0,79.9,66.0,5,9,1,1,0,1,0,1,1,1,1,0,1, Ленинский,Заморская
1181,https://mahachkala.cian.ru/rent/flat/274836284/,3000,0,45.0,30.0,11,13,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Лаптиева
1182,https://mahachkala.cian.ru/rent/flat/282970441/,3000,Собственник,90.0,0.0,4,9,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Хурукринская
1183,https://mahachkala.cian.ru/rent/flat/278769114/,3000,Собственник,60.0,0.0,4,5,1,1,0,1,1,1,1,1,1,0,1,0,Октябрьская
1184,https://mahachkala.cian.ru/rent/flat/270216812/,3000,Собственник,80.0,60.0,1,1,1,1,0,1,1,1,1,1,1,0,1, Кировский,Заманова
1185,https://mahachkala.cian.ru/rent/flat/276895316/,3000,Собственник,64.0,20.0,3,4,1,1,0,1,1,1,1,1,1,1,0,0,Махачкалинская
1186,https://mahachkala.cian.ru/rent/flat/286900061/,3200,Собственник,67.0,37.0,10,17,1,1,0,1,1,1,1,1,0,0,1,0,Молодежная
1188,https://mahachkala.cian.ru/rent/flat/286295016/,3000,Собственник,33.1,0.0,5,9,1,1,0,1,1,1,0,1,1,0,1, Ленинский,Каримова
1189,https://mahachkala.cian.ru/rent/flat/285981101/,3000,Собственник,90.0,75.0,1,2,1,1,0,1,1,1,1,1,1,0,1, Советский,Даниялова
1190,https://mahachkala.cian.ru/rent/flat/286865541/,3000,Собственник,55.0,30.0,3,10,1,1,0,1,1,1,1,1,1,0,1,0,Молодежная
1191,https://mahachkala.cian.ru/rent/flat/286352257/,3000,Собственник,48.0,11.0,4,14,1,1,0,1,1,1,1,1,0,0,1, Ленинский,ХаджиБулача
1192,https://mahachkala.cian.ru/rent/flat/275281383/,3000,0,55.0,40.0,9,12,1,1,0,1,1,1,1,1,1,1,0, Советский,0
1193,https://mahachkala.cian.ru/rent/flat/271111143/,3000,Собственник,81.0,81.0,7,11,1,1,0,1,1,1,1,1,1,0,1, Ленинский,5-йМонтажный
1194,https://mahachkala.cian.ru/rent/flat/277602613/,3000,0,45.0,30.0,11,13,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Лаптиева
1195,https://mahachkala.cian.ru/rent/flat/273895593/,3000,Собственник,65.0,40.0,8,14,1,1,0,1,1,1,1,1,1,0,1, Ленинский,0
1196,https://mahachkala.cian.ru/rent/flat/274440979/,3000,Собственник,65.0,0.0,2,10,1,1,0,1,1,1,1,1,1,0,1,0,Кизилюртовская
1198,https://mahachkala.cian.ru/rent/flat/285208465/,3000,0,50.0,0.0,5,11,1,1,0,1,1,1,1,1,1,0,1, Ленинский,ТулпараМусалаева
1199,https://mahachkala.cian.ru/rent/flat/273090392/,3000,Собственник,83.0,0.0,7,12,0,1,0,1,1,1,1,1,1,0,1, Кировский,Каммаева
1200,https://mahachkala.cian.ru/rent/flat/285462911/,3000,Собственник,63.0,0.0,1,3,1,1,1,1,1,1,1,1,1,0,1, Советский,Циолковского
1201,https://mahachkala.cian.ru/rent/flat/286617198/,3000,Собственник,62.0,40.0,10,10,1,1,0,1,1,1,1,1,1,0,1, Кировский,1-йКаммаева
1202,https://mahachkala.cian.ru/rent/flat/286694427/,3000,Собственник,81.0,0.0,3,5,1,1,0,1,1,1,1,1,1,0,1, Ленинский,2-йГапцахский
1203,https://mahachkala.cian.ru/rent/flat/286305220/,3000,Собственник,64.0,30.0,2,4,1,1,0,1,1,1,1,1,1,0,1, Советский,ДженнетДалгат
1204,https://mahachkala.cian.ru/rent/flat/273833633/,3000,0,60.0,40.0,1,13,1,1,0,1,1,1,1,1,1,0,1, Ленинский,2-йЛаптиева
1205,https://mahachkala.cian.ru/rent/flat/285252581/,3000,Собственник,56.0,0.0,2,14,0,1,0,1,1,1,1,1,1,0,1, Кировский,Дагестанская
1206,https://mahachkala.cian.ru/rent/flat/278723448/,3000,0,53.0,25.0,10,10,1,1,0,1,1,1,1,1,1,0,1,0,Халилова
1207,https://mahachkala.cian.ru/rent/flat/285171101/,3000,Собственник,70.0,60.0,5,12,0,1,0,1,1,1,1,1,1,0,1, Ленинский,ЭльзыИбрагимовой
1208,https://mahachkala.cian.ru/rent/flat/285242621/,3000,Собственник,75.0,0.0,10,20,1,1,0,1,1,1,1,1,1,0,1, Ленинский,ВременаГода
1209,https://mahachkala.cian.ru/rent/flat/285244099/,3000,Собственник,55.0,35.0,8,12,1,0,0,0,0,0,0,0,0,0,0, Ленинский,0
1210,https://mahachkala.cian.ru/rent/flat/281441858/,3000,Собственник,49.0,0.0,9,10,0,1,0,1,1,1,1,1,1,0,1, Ленинский,Тукитинская
1211,https://mahachkala.cian.ru/rent/flat/279094066/,3000,Собственник,55.0,0.0,3,5,0,1,0,1,1,1,1,1,0,1,0, Ленинский,Атланаульская
1212,https://mahachkala.cian.ru/rent/flat/274830416/,3000,Собственник,48.0,0.0,6,9,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Красноярская
1213,https://mahachkala.cian.ru/rent/flat/285565129/,3000,0,80.0,40.0,1,12,0,1,0,1,1,1,1,1,1,0,1, Ленинский,Заморская
1214,https://mahachkala.cian.ru/rent/flat/274356958/,3000,0,70.0,50.0,1,9,1,1,0,1,1,1,1,1,1,0,1,0,Ленина
1215,https://mahachkala.cian.ru/rent/flat/284696308/,3000,Собственник,75.0,12.0,2,10,1,1,0,1,1,1,1,1,1,0,1, Ленинский,0
1216,https://mahachkala.cian.ru/rent/flat/275233918/,3000,0,60.0,40.0,2,6,0,1,0,1,1,1,1,1,1,0,1,0,Советская
1217,https://mahachkala.cian.ru/rent/flat/283856785/,3000,Собственник,80.0,68.0,1,5,1,1,0,1,1,1,0,0,0,0,0,0,М.Халилова
1218,https://mahachkala.cian.ru/rent/flat/286088294/,3000,Собственник,45.0,18.5,7,13,1,1,1,1,1,1,1,1,1,0,1,0,0
1220,https://mahachkala.cian.ru/rent/flat/284951680/,3000,Собственник,49.0,35.0,2,10,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Хивская
1221,https://mahachkala.cian.ru/rent/flat/284258985/,3000,Собственник,72.0,55.0,2,12,1,1,0,1,1,1,1,1,1,0,1, Советский,0
1222,https://mahachkala.cian.ru/rent/flat/275878555/,3000,0,44.7,40.0,8,10,0,1,0,1,1,1,1,1,1,1,0,0,Кавказская
1223,https://mahachkala.cian.ru/rent/flat/263452911/,3000,Собственник,60.0,0.0,5,12,0,1,0,1,1,1,1,1,1,0,1,0,Халилова
1224,https://mahachkala.cian.ru/rent/flat/274685991/,3000,Собственник,70.0,0.0,3,5,1,1,0,1,1,1,0,0,0,0,0,0,Хизроева
1225,https://mahachkala.cian.ru/rent/flat/278584452/,3000,0,75.0,50.0,1,6,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Заморская
1226,https://mahachkala.cian.ru/rent/flat/271783668/,3000,0,45.0,40.0,1,5,1,1,0,1,1,1,1,1,1,1,1, Советский,АбдулхакимаИсмаилова
1227,https://mahachkala.cian.ru/rent/flat/253155097/,3000,0,50.0,0.0,1,5,0,1,0,1,1,1,1,1,1,1,1, Советский,АбдулхакимаИсмаилова
1228,https://mahachkala.cian.ru/rent/flat/257689528/,3000,Собственник,45.0,20.0,2,9,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Магарамкентская
1229,https://mahachkala.cian.ru/rent/flat/284196440/,3000,0,129.0,0.0,8,10,1,1,0,1,1,0,1,1,1,0,1, Ленинский,Даниялова
1230,https://mahachkala.cian.ru/rent/flat/284735568/,3000,0,60.0,0.0,12,20,0,1,0,1,1,1,0,0,0,0,0, Ленинский,ВременаГода
1231,https://mahachkala.cian.ru/rent/flat/284091111/,3000,Собственник,70.0,20.0,9,16,1,1,1,1,1,1,1,1,1,0,1, Кировский,ВузовскоеОзеро
1232,https://mahachkala.cian.ru/rent/flat/278779928/,3500,Собственник,73.0,53.0,12,13,1,1,0,1,1,1,1,1,1,1,0, Ленинский,Даниялова
1233,https://mahachkala.cian.ru/rent/flat/221570369/,2499,0,68.0,56.0,3,10,1,1,0,1,1,1,1,1,1,0,1,0,Сталина
1235,https://mahachkala.cian.ru/rent/flat/278442489/,2999,0,82.0,68.0,4,10,1,1,0,1,1,1,1,1,1,0,1,0,Ленина
1236,https://mahachkala.cian.ru/rent/flat/275054975/,2500,Собственник,68.0,52.0,3,8,1,1,0,1,1,1,1,1,1,0,1,0,Халилова
1237,https://mahachkala.cian.ru/rent/flat/285529997/,4500,0,79.0,79.0,8,12,1,1,0,1,1,1,1,1,1,0,1, Ленинский,2-йЛаптиева
1238,https://mahachkala.cian.ru/rent/flat/275043153/,3500,0,76.0,76.0,12,15,1,1,0,1,1,1,1,0,1,0,1,0,Молодежная
1239,https://mahachkala.cian.ru/rent/flat/275099784/,3500,0,72.0,0.0,6,10,1,1,0,1,1,1,1,1,1,0,1,0,Ленина
1240,https://mahachkala.cian.ru/rent/flat/286716753/,2500,Собственник,43.0,0.0,2,9,1,1,0,1,1,1,1,1,1,0,1, Кировский,1-йКаммаева
1241,https://mahachkala.cian.ru/rent/flat/277581740/,4000,Собственник,31.0,24.0,1,1,1,1,0,1,1,1,1,1,1,0,1, Советский,Оскара
1242,https://mahachkala.cian.ru/rent/flat/287111643/,2500,Собственник,52.0,36.0,11,11,1,1,0,1,1,1,1,1,1,0,1, Кировский,1-йКаммаева
1243,https://mahachkala.cian.ru/rent/flat/272681201/,2500,Собственник,50.0,0.0,5,5,1,1,0,1,1,1,0,0,0,0,0, Ленинский,Ушакова
1244,https://mahachkala.cian.ru/rent/flat/271974817/,3000,Собственник,68.0,35.0,8,12,1,1,0,0,1,1,0,0,0,0,0, Ленинский,Сергокалинская
1245,https://mahachkala.cian.ru/rent/flat/287275664/,4000,0,120.0,0.0,9,13,1,1,0,1,1,0,1,1,1,0,0, Ленинский,0
1246,https://mahachkala.cian.ru/rent/flat/276286444/,3000,0,45.0,33.0,4,5,1,1,0,1,1,1,1,1,1,0,1, Советский,0
1247,https://mahachkala.cian.ru/rent/flat/286794671/,3000,Собственник,88.0,0.0,7,12,1,1,0,1,1,1,1,1,1,0,1, Ленинский,0
1248,https://mahachkala.cian.ru/rent/flat/282779220/,1800,Собственник,34.0,14.0,1,5,1,1,1,1,1,1,1,1,1,0,1, Ленинский,ЗоиКосмодемьянской
1249,https://mahachkala.cian.ru/rent/flat/284356329/,2200,0,44.0,20.0,9,12,1,1,0,1,1,1,1,1,0,0,1, Советский,Газопроводная
1250,https://mahachkala.cian.ru/rent/flat/284450725/,3000,0,45.0,25.0,3,10,1,1,0,1,1,1,1,1,1,0,1, Советский,МаксимаГорького
1251,https://mahachkala.cian.ru/rent/flat/274147412/,2000,Собственник,24.0,20.0,2,3,0,1,0,1,1,1,1,1,1,1,0, Советский,Богатырева
1252,https://mahachkala.cian.ru/rent/flat/200392191/,4500,0,75.0,40.0,9,10,1,1,0,1,1,1,1,1,1,0,1, Советский,МаксимаГорького
1253,https://mahachkala.cian.ru/rent/flat/197440674/,3500,0,45.0,25.0,10,10,1,1,0,1,1,1,1,1,1,0,1, Советский,МаксимаГорького
1254,https://mahachkala.cian.ru/rent/flat/286870450/,3000,Собственник,61.5,0.0,2,10,1,1,0,1,1,1,1,1,1,0,1,0,Каспийская
1255,https://mahachkala.cian.ru/rent/flat/276641210/,3500,Собственник,52.0,51.0,3,3,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Лаптиева
1256,https://mahachkala.cian.ru/rent/flat/279991907/,2500,Собственник,100.0,30.0,2,8,1,1,0,1,1,1,1,1,1,0,1, Ленинский,0
1257,https://mahachkala.cian.ru/rent/flat/272278430/,3000,Собственник,50.0,15.0,9,10,1,1,0,1,1,1,1,1,1,0,1,0,Ленина
1258,https://mahachkala.cian.ru/rent/flat/282049906/,2200,0,43.0,28.0,4,9,1,1,0,1,1,1,1,1,0,0,1, Кировский,Учительская
1259,https://mahachkala.cian.ru/rent/flat/285711251/,1800,Собственник,52.0,0.0,1,5,1,1,0,1,1,1,1,1,0,0,1, Ленинский,Сарир
1261,https://mahachkala.cian.ru/rent/flat/287231947/,2900,Собственник,36.0,18.0,1,1,1,1,0,1,1,1,1,1,1,0,1, Советский,Богатырева
1262,https://mahachkala.cian.ru/rent/flat/264841212/,2500,0,70.0,0.0,9,9,1,1,0,1,1,1,1,1,1,0,1, Ленинский,БратьевНурбагандовых
1263,https://mahachkala.cian.ru/rent/flat/273952065/,2999,0,60.0,44.0,4,4,1,1,0,1,1,1,1,1,1,0,1,0,Советская
1264,https://mahachkala.cian.ru/rent/flat/274860429/,2500,0,45.0,0.0,1,2,1,1,0,1,1,1,1,1,1,1,1, Советский,МаксимаГорького
1265,https://mahachkala.cian.ru/rent/flat/281661559/,2700,Собственник,42.0,0.0,4,4,1,1,0,1,1,1,1,1,1,0,1, Кировский,Гусаева
1267,https://mahachkala.cian.ru/rent/flat/286233679/,2000,Собственник,41.0,30.0,8,10,1,1,0,1,1,1,1,1,1,0,1,0,Ленина
1268,https://mahachkala.cian.ru/rent/flat/286716753/,2500,Собственник,43.0,0.0,2,9,1,1,0,1,1,1,1,1,1,0,1, Кировский,1-йКаммаева
1269,https://mahachkala.cian.ru/rent/flat/277581740/,4000,Собственник,31.0,24.0,1,1,1,1,0,1,1,1,1,1,1,0,1, Советский,Оскара
1270,https://mahachkala.cian.ru/rent/flat/287111643/,2500,Собственник,52.0,36.0,11,11,1,1,0,1,1,1,1,1,1,0,1, Кировский,1-йКаммаева
1271,https://mahachkala.cian.ru/rent/flat/272681201/,2500,Собственник,50.0,0.0,5,5,1,1,0,1,1,1,0,0,0,0,0, Ленинский,Ушакова
1272,https://mahachkala.cian.ru/rent/flat/271974817/,3000,Собственник,68.0,35.0,8,12,1,1,0,0,1,1,0,0,0,0,0, Ленинский,Сергокалинская
1273,https://mahachkala.cian.ru/rent/flat/287275664/,4000,0,120.0,0.0,9,13,1,1,0,1,1,0,1,1,1,0,0, Ленинский,0
1274,https://mahachkala.cian.ru/rent/flat/276286444/,3000,0,45.0,33.0,4,5,1,1,0,1,1,1,1,1,1,0,1, Советский,0
1275,https://mahachkala.cian.ru/rent/flat/286794671/,3000,Собственник,88.0,0.0,7,12,1,1,0,1,1,1,1,1,1,0,1, Ленинский,0
1276,https://mahachkala.cian.ru/rent/flat/282779220/,1800,Собственник,34.0,14.0,1,5,1,1,1,1,1,1,1,1,1,0,1, Ленинский,ЗоиКосмодемьянской
1278,https://mahachkala.cian.ru/rent/flat/284450725/,3000,0,45.0,25.0,3,10,1,1,0,1,1,1,1,1,1,0,1, Советский,МаксимаГорького
1279,https://mahachkala.cian.ru/rent/flat/274147412/,2000,Собственник,24.0,20.0,2,3,0,1,0,1,1,1,1,1,1,1,0, Советский,Богатырева
1280,https://mahachkala.cian.ru/rent/flat/200392191/,4500,0,75.0,40.0,9,10,1,1,0,1,1,1,1,1,1,0,1, Советский,МаксимаГорького
1281,https://mahachkala.cian.ru/rent/flat/197440674/,3500,0,45.0,25.0,10,10,1,1,0,1,1,1,1,1,1,0,1, Советский,МаксимаГорького
1282,https://mahachkala.cian.ru/rent/flat/286870450/,3000,Собственник,61.5,0.0,2,10,1,1,0,1,1,1,1,1,1,0,1,0,Каспийская
1283,https://mahachkala.cian.ru/rent/flat/276641210/,3500,Собственник,52.0,51.0,3,3,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Лаптиева
1284,https://mahachkala.cian.ru/rent/flat/279991907/,2500,Собственник,100.0,30.0,2,8,1,1,0,1,1,1,1,1,1,0,1, Ленинский,0
1285,https://mahachkala.cian.ru/rent/flat/272278430/,3000,Собственник,50.0,15.0,9,10,1,1,0,1,1,1,1,1,1,0,1,0,Ленина
1286,https://mahachkala.cian.ru/rent/flat/282049906/,2200,0,43.0,28.0,4,9,1,1,0,1,1,1,1,1,0,0,1, Кировский,Учительская
1287,https://mahachkala.cian.ru/rent/flat/285711251/,1800,Собственник,52.0,0.0,1,5,1,1,0,1,1,1,1,1,0,0,1, Ленинский,Сарир
1289,https://mahachkala.cian.ru/rent/flat/287231947/,2900,Собственник,36.0,18.0,1,1,1,1,0,1,1,1,1,1,1,0,1, Советский,Богатырева
1290,https://mahachkala.cian.ru/rent/flat/264841212/,2500,0,70.0,0.0,9,9,1,1,0,1,1,1,1,1,1,0,1, Ленинский,БратьевНурбагандовых
1291,https://mahachkala.cian.ru/rent/flat/273952065/,2999,0,60.0,44.0,4,4,1,1,0,1,1,1,1,1,1,0,1,0,Советская
1292,https://mahachkala.cian.ru/rent/flat/274860429/,2500,0,45.0,0.0,1,2,1,1,0,1,1,1,1,1,1,1,1, Советский,МаксимаГорького
1293,https://mahachkala.cian.ru/rent/flat/281661559/,2700,Собственник,42.0,0.0,4,4,1,1,0,1,1,1,1,1,1,0,1, Кировский,Гусаева
1294,https://mahachkala.cian.ru/rent/flat/285834115/,1500,Собственник,26.0,0.0,12,12,1,1,0,1,1,1,1,1,1,1,0,0,Ленина
1295,https://mahachkala.cian.ru/rent/flat/286233679/,2000,Собственник,41.0,30.0,8,10,1,1,0,1,1,1,1,1,1,0,1,0,Ленина
1296,https://mahachkala.cian.ru/rent/flat/286716753/,2500,Собственник,43.0,0.0,2,9,1,1,0,1,1,1,1,1,1,0,1, Кировский,1-йКаммаева
1297,https://mahachkala.cian.ru/rent/flat/277581740/,4000,Собственник,31.0,24.0,1,1,1,1,0,1,1,1,1,1,1,0,1, Советский,Оскара
1298,https://mahachkala.cian.ru/rent/flat/287111643/,2500,Собственник,52.0,36.0,11,11,1,1,0,1,1,1,1,1,1,0,1, Кировский,1-йКаммаева
1299,https://mahachkala.cian.ru/rent/flat/272681201/,2500,Собственник,50.0,0.0,5,5,1,1,0,1,1,1,0,0,0,0,0, Ленинский,Ушакова
1300,https://mahachkala.cian.ru/rent/flat/271974817/,3000,Собственник,68.0,35.0,8,12,1,1,0,0,1,1,0,0,0,0,0, Ленинский,Сергокалинская
1301,https://mahachkala.cian.ru/rent/flat/287275664/,4000,0,120.0,0.0,9,13,1,1,0,1,1,0,1,1,1,0,0, Ленинский,0
1302,https://mahachkala.cian.ru/rent/flat/276286444/,3000,0,45.0,33.0,4,5,1,1,0,1,1,1,1,1,1,0,1, Советский,0
1303,https://mahachkala.cian.ru/rent/flat/286794671/,3000,Собственник,88.0,0.0,7,12,1,1,0,1,1,1,1,1,1,0,1, Ленинский,0
1305,https://mahachkala.cian.ru/rent/flat/284356329/,2200,0,44.0,20.0,9,12,1,1,0,1,1,1,1,1,0,0,1, Советский,Газопроводная
1306,https://mahachkala.cian.ru/rent/flat/284450725/,3000,0,45.0,25.0,3,10,1,1,0,1,1,1,1,1,1,0,1, Советский,МаксимаГорького
1307,https://mahachkala.cian.ru/rent/flat/274147412/,2000,Собственник,24.0,20.0,2,3,0,1,0,1,1,1,1,1,1,1,0, Советский,Богатырева
1308,https://mahachkala.cian.ru/rent/flat/200392191/,4500,0,75.0,40.0,9,10,1,1,0,1,1,1,1,1,1,0,1, Советский,МаксимаГорького
1309,https://mahachkala.cian.ru/rent/flat/197440674/,3500,0,45.0,25.0,10,10,1,1,0,1,1,1,1,1,1,0,1, Советский,МаксимаГорького
1310,https://mahachkala.cian.ru/rent/flat/286870450/,3000,Собственник,61.5,0.0,2,10,1,1,0,1,1,1,1,1,1,0,1,0,Каспийская
1311,https://mahachkala.cian.ru/rent/flat/276641210/,3500,Собственник,52.0,51.0,3,3,1,1,0,1,1,1,1,1,1,0,1, Ленинский,Лаптиева
1312,https://mahachkala.cian.ru/rent/flat/279991907/,2500,Собственник,100.0,30.0,2,8,1,1,0,1,1,1,1,1,1,0,1, Ленинский,0
1314,https://mahachkala.cian.ru/rent/flat/282049906/,2200,0,43.0,28.0,4,9,1,1,0,1,1,1,1,1,0,0,1, Кировский,Учительская
1315,https://mahachkala.cian.ru/rent/flat/285711251/,1800,Собственник,52.0,0.0,1,5,1,1,0,1,1,1,1,1,0,0,1, Ленинский,Сарир
1316,https://mahachkala.cian.ru/rent/flat/278905500/,3000,Собственник,35.0,32.0,2,2,1,1,0,1,1,1,1,1,1,0,1, Кировский,Заманова
1317,https://mahachkala.cian.ru/rent/flat/287231947/,2900,Собственник,36.0,18.0,1,1,1,1,0,1,1,1,1,1,1,0,1, Советский,Богатырева
1318,https://mahachkala.cian.ru/rent/flat/264841212/,2500,0,70.0,0.0,9,9,1,1,0,1,1,1,1,1,1,0,1, Ленинский,БратьевНурбагандовых
1319,https://mahachkala.cian.ru/rent/flat/273952065/,2999,0,60.0,44.0,4,4,1,1,0,1,1,1,1,1,1,0,1,0,Советская
1320,https://mahachkala.cian.ru/rent/flat/274860429/,2500,0,45.0,0.0,1,2,1,1,0,1,1,1,1,1,1,1,1, Советский,МаксимаГорького
1321,https://mahachkala.cian.ru/rent/flat/281661559/,2700,Собственник,42.0,0.0,4,4,1,1,0,1,1,1,1,1,1,0,1, Кировский,Гусаева
1322,https://mahachkala.cian.ru/rent/flat/285834115/,1500,Собственник,26.0,0.0,12,12,1,1,0,1,1,1,1,1,1,1,0,0,Ленина
1323,https://mahachkala.cian.ru/rent/flat/286233679/,2000,Собственник,41.0,30.0,8,10,1,1,0,1,1,1,1,1,1,0,1,0,Ленина
1324,https://mahachkala.cian.ru/rent/flat/287248550/,3000,Собственник,67.0,0.0,3,9,1,1,0,1,1,1,0,0,0,0,0,0,Кизилюртовская
